discovery_or_confirmation,arm,epoch,run_count,top1_mean,top1_std,val_loss_mean,val_loss_std,train_loss_mean,top1,val_loss,series
discovery,R2,27,3,0.9199566666666666,0.0002910135544762,0.2089366666666666,0.0009540207311979,0.2546766666666666,0.9199566666666666,0.2089366666666666,discovery/R2
discovery,R2,28,3,0.9194033333333334,0.0002499777767899,0.2098066666666666,0.0009630622455941,0.2537266666666666,0.9194033333333334,0.2098066666666666,discovery/R2
discovery,R2,29,3,0.9187366666666668,0.0002049932248203,0.2102066666666666,0.0010045341651177,0.2518833333333333,0.9187366666666668,0.2102066666666666,discovery/R2
discovery,R2,30,3,0.9181933333333332,0.0005836856079165,0.2108566666666666,0.0011867134822225,0.25176,0.9181933333333332,0.2108566666666666,discovery/R2
discovery,R2,31,3,0.91807,0.0006651315659326,0.2116,0.0015476649077454,0.25016,0.91807,0.2116,discovery/R2
discovery,R2,32,3,0.91747,0.0008567769060068,0.2125933333333333,0.0019452220667288,0.2501433333333333,0.91747,0.2125933333333333,discovery/R2
discovery,R2,33,3,0.91692,0.00083330666624,0.21357,0.0019482812938587,0.2494633333333333,0.91692,0.21357,discovery/R2
discovery,R2,34,3,0.9163333333333332,0.0008374697341131,0.2144866666666667,0.0019122296468317,0.2482666666666666,0.9163333333333332,0.2144866666666667,discovery/R2
discovery,R2,35,3,0.9162666666666668,0.0010020756236709,0.21479,0.0020214351337601,0.2473866666666666,0.9162666666666668,0.21479,discovery/R2
discovery,R2,36,3,0.9160433333333332,0.0008008467740807,0.21543,0.0021899923896367,0.2491633333333333,0.9160433333333332,0.21543,discovery/R2
discovery,R2,37,3,0.9155433333333334,0.0006380351784101,0.21595,0.0020182665829864,0.2465266666666666,0.9155433333333334,0.21595,discovery/R2
discovery,R2,38,3,0.9153733333333332,0.000569814784723,0.2163166666666666,0.0018667678544002,0.2454166666666666,0.9153733333333332,0.2163166666666666,discovery/R2
discovery,R2,39,3,0.9148066666666668,0.000670190685966,0.21674,0.0020495040050379,0.24419,0.9148066666666668,0.21674,discovery/R2
discovery,R2,40,3,0.91475,0.0008006663891201,0.2170266666666666,0.0022415669122786,0.2445066666666666,0.91475,0.2170266666666666,discovery/R2
discovery,R2,41,3,0.9146766666666668,0.0005956135958451,0.21695,0.0022402827202535,0.24459,0.9146766666666668,0.21695,discovery/R2
discovery,R2,42,3,0.9146533333333332,0.0006973441681758,0.2174566666666666,0.0024039180980686,0.2424266666666666,0.9146533333333332,0.2174566666666666,discovery/R2
discovery,R2,43,3,0.9146833333333334,0.0010864416945034,0.2171833333333333,0.0024181581604371,0.2421133333333333,0.9146833333333334,0.2171833333333333,discovery/R2
discovery,R2,44,3,0.91489,0.0010600943354249,0.2167566666666666,0.0023836153679279,0.2416833333333333,0.91489,0.2167566666666666,discovery/R2
discovery,R2,45,3,0.9151533333333334,0.0007903304512811,0.2161266666666666,0.0020334262273862,0.2411,0.9151533333333334,0.2161266666666666,discovery/R2
discovery,R2,46,3,0.9153333333333332,0.0004141121694527,0.2155033333333333,0.0018216171082005,0.24,0.9153333333333332,0.2155033333333333,discovery/R2
discovery,R2,47,3,0.91586,9.899494936613714e-05,0.2148833333333333,0.0013792348925722,0.2401233333333333,0.91586,0.2148833333333333,discovery/R2
discovery,R2,48,3,0.9162233333333334,7.542472332653582e-05,0.2142366666666666,0.0011684842983778,0.2395366666666666,0.9162233333333334,0.2142366666666666,discovery/R2
discovery,R2,49,3,0.9163033333333334,6.798692684792099e-05,0.2136366666666666,0.0010673747649672,0.2388866666666666,0.9163033333333334,0.2136366666666666,discovery/R2
discovery,R2,50,3,0.9166666666666666,0.0003061952898976,0.2135733333333333,0.0013052798763313,0.2365,0.9166666666666666,0.2135733333333333,discovery/R2
discovery,R2,51,3,0.9169466666666668,0.0002075786330258,0.21266,0.0014657648742778,0.2372633333333333,0.9169466666666668,0.21266,discovery/R2
discovery,R2,52,3,0.9171666666666668,0.0004199470866139,0.21226,0.0015559777204917,0.2353433333333333,0.9171666666666668,0.21226,discovery/R2
discovery,R2,53,3,0.9175,0.0005348520044523,0.21131,0.0017701412373028,0.2356533333333333,0.9175,0.21131,discovery/R2
discovery,R2,54,3,0.9180266666666668,0.0008175709279458,0.2106233333333333,0.0021952878829185,0.23446,0.9180266666666668,0.2106233333333333,discovery/R2
discovery,R2,55,3,0.91818,0.0009920685460188,0.21011,0.0023010577277996,0.2340799999999999,0.91818,0.21011,discovery/R2
discovery,R2,56,3,0.9183066666666666,0.0010789604049989,0.2095666666666666,0.0024939437755401,0.23302,0.9183066666666666,0.2095666666666666,discovery/R2
discovery,R2,57,3,0.91857,0.0010602201029346,0.2089566666666666,0.0024802195243342,0.2323499999999999,0.91857,0.2089566666666666,discovery/R2
discovery,R2,58,3,0.9190533333333332,0.0007448191428497,0.2080966666666666,0.0020468892387121,0.2328266666666666,0.9190533333333332,0.2080966666666666,discovery/R2
discovery,R2,59,3,0.9193066666666668,0.000872251238017,0.20718,0.001927537288874,0.2312433333333333,0.9193066666666668,0.20718,discovery/R2
discovery,R2,60,3,0.9194166666666668,0.000938947401201,0.20667,0.0019408417417879,0.2302499999999999,0.9194166666666668,0.20667,discovery/R2
discovery,R2,61,3,0.9195966666666666,0.0008344392661475,0.2058733333333333,0.0020696108061393,0.2302866666666666,0.9195966666666666,0.2058733333333333,discovery/R2
discovery,R2,62,3,0.9199033333333334,0.0007472765366463,0.2050499999999999,0.0020129745817239,0.2294633333333333,0.9199033333333334,0.2050499999999999,discovery/R2
discovery,R2,63,3,0.92029,0.0006727555276621,0.2042266666666666,0.0020591476122145,0.2290166666666666,0.92029,0.2042266666666666,discovery/R2
discovery,R2,64,3,0.9209433333333332,0.0006940861297818,0.2033466666666666,0.0019905498961063,0.2289366666666666,0.9209433333333332,0.2033466666666666,discovery/R2
discovery,R2,65,3,0.9213466666666666,0.0007903304512811,0.20281,0.0019865044676516,0.2276066666666666,0.9213466666666666,0.20281,discovery/R2
discovery,R2,66,3,0.92146,0.000894017151215,0.2019,0.001877018913064,0.2264766666666666,0.92146,0.2019,discovery/R2
discovery,R2,67,3,0.92186,0.0008945762497778,0.2015066666666666,0.0017576941966362,0.22602,0.92186,0.2015066666666666,discovery/R2
discovery,R2,68,3,0.9221266666666668,0.0009529719594801,0.2010066666666666,0.0014000317456718,0.2258566666666666,0.9221266666666668,0.2010066666666666,discovery/R2
discovery,R2,69,3,0.9225133333333332,0.0008786479512422,0.2001966666666666,0.0011973953213352,0.2249133333333333,0.9225133333333332,0.2001966666666666,discovery/R2
discovery,R2,70,3,0.92289,0.0009335237900914,0.1994866666666666,0.0010214151403268,0.2250133333333333,0.92289,0.1994866666666666,discovery/R2
discovery,R2,71,3,0.9229166666666666,0.0010946638246004,0.1990433333333333,0.0010061588122933,0.22275,0.9229166666666666,0.1990433333333333,discovery/R2
discovery,R2,72,3,0.9234433333333332,0.0013192253619285,0.1986366666666666,0.001030932695292,0.2226533333333333,0.9234433333333332,0.1986366666666666,discovery/R2
discovery,R2,73,3,0.9237333333333332,0.0011322642015988,0.19806,0.0009869481580441,0.2214633333333333,0.9237333333333332,0.19806,discovery/R2
discovery,R2,74,3,0.9239733333333332,0.0011927652279006,0.1975266666666666,0.001020664271715,0.22194,0.9239733333333332,0.1975266666666666,discovery/R2
discovery,R2,75,3,0.92414,0.0010947450235861,0.19704,0.0010125545252808,0.2197233333333333,0.92414,0.19704,discovery/R2
discovery,R2,76,3,0.92467,0.0008598837130682,0.1963433333333333,0.001010687334881,0.2202333333333333,0.92467,0.1963433333333333,discovery/R2
discovery,R2,77,3,0.9249866666666668,0.0008411235871671,0.1959666666666666,0.0009868580895391,0.2192533333333333,0.9249866666666668,0.1959666666666666,discovery/R2
discovery,R2,78,3,0.92521,0.0008934203937677,0.19557,0.0009459739249401,0.2183166666666667,0.92521,0.19557,discovery/R2
discovery,R2,79,3,0.9258366666666666,0.000877736989207,0.1954466666666666,0.0009575083405496,0.21738,0.9258366666666666,0.1954466666666666,discovery/R2
discovery,R2,80,3,0.9263333333333332,0.0007237095795659,0.19497,0.0009492453142716,0.2173,0.9263333333333332,0.19497,discovery/R2
discovery,R2,81,3,0.9266666666666667,0.0006236095644623,0.1944766666666666,0.0011990088499349,0.21647,0.9266666666666667,0.1944766666666666,discovery/R2
discovery,R2,82,3,0.9268633333333334,0.0004793282336307,0.1940633333333333,0.0010873923956981,0.2152899999999999,0.9268633333333334,0.1940633333333333,discovery/R2
discovery,R2,83,3,0.9274166666666668,0.0006593094030035,0.19355,0.0009890399385262,0.2152166666666667,0.9274166666666668,0.19355,discovery/R2
discovery,R2,84,3,0.9277633333333334,0.0006518861522962,0.1928666666666666,0.0008497973614665,0.2133199999999999,0.9277633333333334,0.1928666666666666,discovery/R2
discovery,R2,85,3,0.92817,0.0006123724356957,0.1925333333333333,0.0007841910198131,0.21282,0.92817,0.1925333333333333,discovery/R2
discovery,R2,86,3,0.9285966666666666,0.0006058235900179,0.19196,0.0007864265170164,0.21251,0.9285966666666666,0.19196,discovery/R2
discovery,R2,87,3,0.9288466666666668,0.00044813192502,0.1914633333333333,0.0008349184923625,0.21217,0.9288466666666668,0.1914633333333333,discovery/R2
discovery,R2,88,3,0.9291233333333334,0.0004563867755411,0.1911333333333333,0.0008516780821152,0.2106766666666666,0.9291233333333334,0.1911333333333333,discovery/R2
discovery,R2,89,3,0.92907,0.0004984643083177,0.1906966666666666,0.0008890569285609,0.21131,0.92907,0.1906966666666666,discovery/R2
discovery,R2,90,3,0.9292366666666668,0.0005535541727981,0.1903666666666666,0.0007194596737984,0.2099966666666667,0.9292366666666668,0.1903666666666666,discovery/R2
discovery,R2,91,3,0.9296266666666666,0.0002798015169524,0.1898566666666666,0.00049995555358,0.20922,0.9296266666666666,0.1898566666666666,discovery/R2
discovery,R2,92,3,0.9298733333333334,0.0004020226638166,0.1896099999999999,0.0004445222154178,0.2088366666666666,0.9298733333333334,0.1896099999999999,discovery/R2
discovery,R2,93,3,0.9301366666666668,0.0002753583523741,0.1894966666666666,0.0004339226761634,0.2086299999999999,0.9301366666666668,0.1894966666666666,discovery/R2
discovery,R2,94,3,0.93014,0.0002084866102815,0.1897333333333333,0.0005615059117132,0.2055333333333333,0.93014,0.1897333333333333,discovery/R2
discovery,R2,95,3,0.9302766666666668,0.0004413111776916,0.1892966666666666,0.0005658229012293,0.2045533333333333,0.9302766666666668,0.1892966666666666,discovery/R2
discovery,R2,96,3,0.9304966666666666,0.0004490236321422,0.1893333333333333,0.0007448638950991,0.2047266666666666,0.9304966666666666,0.1893333333333333,discovery/R2
discovery,R2,97,3,0.93097,0.0005775811631277,0.1890666666666667,0.0008109802025258,0.2049866666666666,0.93097,0.1890666666666667,discovery/R2
discovery,R2,98,3,0.9311766666666668,0.0005310576449145,0.1889933333333333,0.0008504639256834,0.2025733333333333,0.9311766666666668,0.1889933333333333,discovery/R2
discovery,R2,99,3,0.9313466666666668,0.0004305293898859,0.1883766666666666,0.0008784202992999,0.2020433333333333,0.9313466666666668,0.1883766666666666,discovery/R2
discovery,R2,100,3,0.9316266666666668,0.0003715134213217,0.1883866666666666,0.0008417970196087,0.2019433333333333,0.9316266666666668,0.1883866666666666,discovery/R2
discovery,R2,101,3,0.9317033333333332,0.0004249182927994,0.1879933333333333,0.0009527970519592,0.2003433333333333,0.9317033333333332,0.1879933333333333,discovery/R2
discovery,R2,102,3,0.9318066666666668,0.0001960158723732,0.18796,0.0011602011319881,0.1998766666666666,0.9318066666666668,0.18796,discovery/R2
discovery,R2,103,3,0.9321133333333332,0.0001367073110294,0.18741,0.0010699844235626,0.1982433333333333,0.9321133333333332,0.18741,discovery/R2
discovery,R2,104,3,0.9323766666666669,0.000134742552876,0.18737,0.0009461500938011,0.1985133333333333,0.9323766666666669,0.18737,discovery/R2
discovery,R2,105,3,0.9325,0.0003755884272267,0.1868933333333333,0.0011470057638138,0.19793,0.9325,0.1868933333333333,discovery/R2
discovery,R2,106,3,0.9326533333333334,0.0004873283173476,0.1867733333333333,0.0014680221009538,0.19689,0.9326533333333334,0.1867733333333333,discovery/R2
discovery,R2,107,3,0.93297,0.0004304261454264,0.1866466666666666,0.0014068720229249,0.1957733333333333,0.93297,0.1866466666666666,discovery/R2
discovery,R2,108,3,0.9329566666666668,0.00048002314759,0.18596,0.0013023312430663,0.1938733333333333,0.9329566666666668,0.18596,discovery/R2
discovery,R2,109,3,0.9331533333333332,0.0002347102232304,0.1859866666666666,0.0013109114725598,0.1936633333333333,0.9331533333333332,0.1859866666666666,discovery/R2
discovery,R2,110,3,0.9333766666666669,0.000264491125665,0.18585,0.0012336396016125,0.1935466666666666,0.9333766666666669,0.18585,discovery/R2
discovery,R2,111,3,0.9335966666666669,0.0004349201714746,0.1856766666666666,0.0010952726702617,0.1921566666666666,0.9335966666666669,0.1856766666666666,discovery/R2
discovery,R2,112,3,0.93386,0.0003973243846867,0.1855833333333333,0.0010227522780332,0.1909499999999999,0.93386,0.1855833333333333,discovery/R2
discovery,R2,113,3,0.9342933333333332,0.0004458200932613,0.1850699999999999,0.0008966976450658,0.1900566666666666,0.9342933333333332,0.1850699999999999,discovery/R2
discovery,R2,114,3,0.9344033333333334,0.0005017524843541,0.1850166666666667,0.0008226110191876,0.19034,0.9344033333333334,0.1850166666666667,discovery/R2
discovery,R2,115,3,0.9347333333333332,0.0005713337222869,0.1848333333333333,0.0008114732829174,0.1882166666666666,0.9347333333333332,0.1848333333333333,discovery/R2
discovery,R2,116,3,0.9347233333333334,0.0005279099249766,0.1845599999999999,0.0007283314263895,0.18636,0.9347233333333334,0.1845599999999999,discovery/R2
discovery,R2,117,3,0.9347233333333334,0.0005535541727981,0.18455,0.0008906551895468,0.1863033333333333,0.9347233333333334,0.18455,discovery/R2
discovery,R2,118,3,0.9349866666666666,0.0004744353368888,0.18486,0.0006945502141674,0.18484,0.9349866666666666,0.18486,discovery/R2
discovery,R2,119,3,0.9351266666666668,0.0004258586098173,0.1846666666666666,0.00049995555358,0.1844233333333333,0.9351266666666668,0.1846666666666666,discovery/R2
discovery,R2,120,3,0.93518,0.0006734983296193,0.1847233333333333,0.000411042036239,0.18349,0.93518,0.1847233333333333,discovery/R2
discovery,R2,121,3,0.9353333333333332,0.0003118047822311,0.18474,0.0003785058343892,0.1809066666666667,0.9353333333333332,0.18474,discovery/R2
discovery,R2,122,3,0.93561,0.0004245782220824,0.1847633333333333,0.0005122716293356,0.1805266666666666,0.93561,0.1847633333333333,discovery/R2
discovery,R2,123,3,0.93579,0.0005589871793401,0.1845533333333333,0.0006454627969311,0.1805766666666667,0.93579,0.1845533333333333,discovery/R2
discovery,R2,124,3,0.9359966666666668,0.000591570414706,0.1849733333333333,0.000705517934255,0.17806,0.9359966666666668,0.1849733333333333,discovery/R2
discovery,R2,125,3,0.9360933333333332,0.0006453078507365,0.1846166666666666,0.0008998271438942,0.1783033333333333,0.9360933333333332,0.1846166666666666,discovery/R2
discovery,R2,126,3,0.9365133333333334,0.0005799042066487,0.1843466666666666,0.0010005776109605,0.1768066666666666,0.9365133333333334,0.1843466666666666,discovery/R2
discovery,R2,127,3,0.9367766666666668,0.0005423610933276,0.1838666666666666,0.0010669687072366,0.1761899999999999,0.9367766666666668,0.1838666666666666,discovery/R2
discovery,R2,128,3,0.9368633333333332,0.0004066393433444,0.1839333333333333,0.0009189244921223,0.1752,0.9368633333333332,0.1839333333333333,discovery/R2
discovery,R2,129,3,0.93732,0.0003982461550347,0.1840133333333333,0.000825442642196,0.17434,0.93732,0.1840133333333333,discovery/R2
discovery,R2,130,3,0.9375966666666667,0.000388014890894,0.1839966666666666,0.0008439720901125,0.17245,0.9375966666666667,0.1839966666666666,discovery/R2
discovery,R2,131,3,0.9376266666666666,0.0003702551672683,0.1839033333333333,0.0008644972848746,0.1707833333333333,0.9376266666666666,0.1839033333333333,discovery/R2
discovery,R2,132,3,0.9378333333333332,0.0003239684483951,0.1837233333333333,0.0010647795807375,0.16976,0.9378333333333332,0.1837233333333333,discovery/R2
discovery,R2,133,3,0.9380833333333332,0.0002229100466306,0.18416,0.0011993609409459,0.16783,0.9380833333333332,0.18416,discovery/R2
discovery,R2,134,3,0.9383733333333334,0.0002000555478416,0.18381,0.0012038549192766,0.1675966666666667,0.9383733333333334,0.18381,discovery/R2
discovery,R2,135,3,0.9383333333333334,0.0002763250903475,0.1842133333333333,0.0011484579032579,0.167,0.9383333333333334,0.1842133333333333,discovery/R2
discovery,R2,136,3,0.9386266666666666,0.00049995555358,0.1839466666666666,0.0010801954555645,0.1643666666666666,0.9386266666666666,0.1839466666666666,discovery/R2
discovery,R2,137,3,0.93861,0.0004065300316909,0.1837266666666666,0.0009760236791298,0.1646133333333333,0.93861,0.1837266666666666,discovery/R2
discovery,R2,138,3,0.9389166666666666,0.0003805551500403,0.1834733333333333,0.0009239528607504,0.1624333333333333,0.9389166666666666,0.1834733333333333,discovery/R2
discovery,R2,139,3,0.9389866666666666,0.0004563867755411,0.18348,0.0008120755301489,0.16104,0.9389866666666666,0.18348,discovery/R2
discovery,R2,140,3,0.9390566666666668,0.0007554395335755,0.1835133333333333,0.0006113009806052,0.15812,0.9390566666666668,0.1835133333333333,discovery/R2
discovery,R2,141,3,0.9394166666666668,0.0007417247168293,0.1836799999999999,0.0005322280213091,0.15844,0.9394166666666668,0.1836799999999999,discovery/R2
discovery,R2,142,3,0.9396233333333334,0.0005631064631922,0.1840433333333333,0.0006894603364629,0.15725,0.9396233333333334,0.1840433333333333,discovery/R2
discovery,R2,143,3,0.9399566666666668,0.0004946603773184,0.18396,0.0006034898507845,0.15546,0.9399566666666668,0.18396,discovery/R2
discovery,R2,144,3,0.9399333333333332,0.0002375336233509,0.1841,0.0005140687372975,0.1540533333333333,0.9399333333333332,0.1841,discovery/R2
discovery,R2,145,3,0.9400433333333332,0.0001791337179005,0.1846033333333333,0.0004014418457953,0.1531366666666666,0.9400433333333332,0.1846033333333333,discovery/R2
discovery,R2,146,3,0.9403633333333332,8.013876853447702e-05,0.18442,0.000489285192909,0.15163,0.9403633333333332,0.18442,discovery/R2
discovery,R2,147,3,0.9405533333333334,0.0002075786330258,0.1848199999999999,0.000581893461039,0.1496566666666667,0.9405533333333334,0.1848199999999999,discovery/R2
discovery,R2,148,3,0.9408166666666666,3.771236166326791e-05,0.1847966666666666,0.0005645253660278,0.1480166666666666,0.9408166666666666,0.1847966666666666,discovery/R2
discovery,R2,149,3,0.9409966666666666,0.0001470449666674,0.1848533333333333,0.0005901600536201,0.1460066666666666,0.9409966666666666,0.1848533333333333,discovery/R2
discovery,R2,150,3,0.9412766666666668,0.0002206555888458,0.1849966666666666,0.0006926438879796,0.1449899999999999,0.9412766666666668,0.1849966666666666,discovery/R2
discovery,R2,151,3,0.94161,0.0001589549202341,0.1852599999999999,0.0007226340706055,0.14352,0.94161,0.1852599999999999,discovery/R2
discovery,R2,152,3,0.94185,0.0003811386449399,0.1857233333333333,0.0009239528607504,0.1420633333333333,0.94185,0.1857233333333333,discovery/R2
discovery,R2,153,3,0.9422066666666667,0.0005596030339048,0.18594,0.0009143668118794,0.13989,0.9422066666666667,0.18594,discovery/R2
discovery,R2,154,3,0.9424866666666668,0.0005483510635431,0.18647,0.0008689073598491,0.1375499999999999,0.9424866666666668,0.18647,discovery/R2
discovery,R2,155,3,0.9425566666666666,0.0003392475333571,0.1868,0.0010410571550111,0.1356233333333333,0.9425566666666666,0.1868,discovery/R2
discovery,R2,156,3,0.9428033333333332,0.0004089281382128,0.1875933333333333,0.0010548090927851,0.1338766666666666,0.9428033333333332,0.1875933333333333,discovery/R2
discovery,R2,157,3,0.94297,0.0004675467891024,0.1881733333333333,0.0011657424910997,0.1324966666666666,0.94297,0.1881733333333333,discovery/R2
discovery,R2,158,3,0.9431933333333332,0.0005105770156292,0.18861,0.0014120434365368,0.1316466666666666,0.9431933333333332,0.18861,discovery/R2
discovery,R2,159,3,0.9431666666666666,0.0004249182927994,0.1893166666666666,0.0015731143915459,0.1292133333333333,0.9431666666666666,0.1893166666666666,discovery/R2
discovery,R2,160,3,0.9433466666666668,0.0004622649552895,0.1903566666666666,0.0014697240859729,0.1276,0.9433466666666668,0.1903566666666666,discovery/R2
discovery,R2,161,3,0.9435,0.0004255192905928,0.1905033333333333,0.0017251151330337,0.1254066666666666,0.9435,0.1905033333333333,discovery/R2
discovery,R2,162,3,0.94364,0.0004839421453025,0.1906466666666666,0.0017036496770821,0.1234466666666666,0.94364,0.1906466666666666,discovery/R2
discovery,R2,163,3,0.9437766666666668,0.0004596617113583,0.1908733333333333,0.0017928809838419,0.1207933333333333,0.9437766666666668,0.1908733333333333,discovery/R2
discovery,R2,164,3,0.9437633333333334,0.0005799042066487,0.19198,0.0017338012189021,0.1187266666666666,0.9437633333333334,0.19198,discovery/R2
discovery,R2,165,3,0.94389,0.0004984643083176,0.19253,0.0017965151451258,0.1176033333333333,0.94389,0.19253,discovery/R2
discovery,R2,166,3,0.9440666666666668,0.0004099864496405,0.1935833333333333,0.0019324653223854,0.1137933333333333,0.9440666666666668,0.1935833333333333,discovery/R2
discovery,R2,167,3,0.9441633333333334,0.0004623370583844,0.1943533333333333,0.0019045442732813,0.1135433333333333,0.9441633333333334,0.1943533333333333,discovery/R2
discovery,R2,168,3,0.94397,0.000370675059857,0.1952133333333333,0.0017747175049066,0.1113799999999999,0.94397,0.1952133333333333,discovery/R2
discovery,R2,169,3,0.9441533333333334,0.0003087969487471,0.1962533333333333,0.0019344824171395,0.1076766666666666,0.9441533333333334,0.1962533333333333,discovery/R2
discovery,R2,170,3,0.9443333333333334,0.0006067582348477,0.1974399999999999,0.0019729335180554,0.1066566666666666,0.9443333333333334,0.1974399999999999,discovery/R2
discovery,R2,171,3,0.94439,0.0004368828981164,0.1989166666666666,0.0020232207546934,0.1032466666666666,0.94439,0.1989166666666666,discovery/R2
discovery,R2,172,3,0.94429,0.0005880476171195,0.2001033333333333,0.0020493467793963,0.1001233333333333,0.94429,0.2001033333333333,discovery/R2
discovery,R2,173,3,0.94411,0.0005200640986134,0.2020499999999999,0.0020167961390945,0.0983233333333333,0.94411,0.2020499999999999,discovery/R2
discovery,R2,174,3,0.9440666666666666,0.0001880307303489,0.2030766666666666,0.0019642866955264,0.0967799999999999,0.9440666666666666,0.2030766666666666,discovery/R2
discovery,R2,175,3,0.9441666666666668,0.0002229100466306,0.2047133333333333,0.0019710628830376,0.09332,0.9441666666666668,0.2047133333333333,discovery/R2
discovery,R2,176,3,0.9444433333333334,0.0002295406040091,0.2063766666666666,0.0021858992555823,0.09142,0.9444433333333334,0.2063766666666666,discovery/R2
discovery,R2,177,3,0.9447066666666668,0.0003109483701338,0.20822,0.0023519070276409,0.0890866666666666,0.9447066666666668,0.20822,discovery/R2
discovery,R2,178,3,0.9445966666666666,0.0004913473539383,0.2103666666666666,0.0024233493809647,0.0867266666666666,0.9445966666666666,0.2103666666666666,discovery/R2
discovery,R2,179,3,0.94453,0.0006331403214665,0.21179,0.0024181122113472,0.0837966666666666,0.94453,0.21179,discovery/R2
discovery,R2,180,3,0.9446666666666668,0.0006053832578531,0.2134333333333333,0.002582767680007,0.0809766666666666,0.9446666666666668,0.2134333333333333,discovery/R2
discovery,R2,181,3,0.9447766666666668,0.0004151572660517,0.2154633333333333,0.0026414432082144,0.0781633333333333,0.9447766666666668,0.2154633333333333,discovery/R2
discovery,R2,182,3,0.9449866666666668,0.0004573352769638,0.2171999999999999,0.002467481847282,0.0749833333333333,0.9449866666666668,0.2171999999999999,discovery/R2
discovery,R2,183,3,0.9450266666666668,0.000727843084432,0.21905,0.0026284723066197,0.07264,0.9450266666666668,0.21905,discovery/R2
discovery,R2,184,3,0.94536,0.0007707572034477,0.2215066666666666,0.0027073275055342,0.0688466666666666,0.94536,0.2215066666666666,discovery/R2
discovery,R2,185,3,0.9453333333333332,0.0007530530452026,0.2230433333333333,0.0025981702963602,0.0669966666666666,0.9453333333333332,0.2230433333333333,discovery/R2
discovery,R2,186,3,0.94571,0.0007043200030289,0.2251566666666666,0.0026665999991666,0.06412,0.94571,0.2251566666666666,discovery/R2
discovery,R2,187,3,0.94565,0.000761445992832,0.22744,0.0025324428259423,0.0610466666666666,0.94565,0.22744,discovery/R2
discovery,R2,188,3,0.9457333333333334,0.0008920886851777,0.22966,0.0022450983645859,0.05914,0.9457333333333334,0.22966,discovery/R2
discovery,R2,189,3,0.9458733333333336,0.0009275894685809,0.2320566666666666,0.002183106858483,0.0549766666666666,0.9458733333333336,0.2320566666666666,discovery/R2
discovery,R2,190,3,0.9458866666666668,0.0010015432536285,0.2344633333333333,0.0020864856151486,0.0520433333333333,0.9458866666666668,0.2344633333333333,discovery/R2
discovery,R2,191,3,0.94578,0.0009590620417887,0.2369466666666666,0.0022795369900242,0.0497766666666666,0.94578,0.2369466666666666,discovery/R2
discovery,R2,192,3,0.9459266666666668,0.0008398544847505,0.2394466666666666,0.0025927762897883,0.0461,0.9459266666666668,0.2394466666666666,discovery/R2
discovery,R2,193,3,0.94589,0.0008087438819964,0.24254,0.0029910867590225,0.04351,0.94589,0.24254,discovery/R2
discovery,R2,194,3,0.94568,0.0008345457846437,0.24503,0.0032184571873285,0.0412266666666666,0.94568,0.24503,discovery/R2
discovery,R2,195,3,0.9456233333333334,0.0008249579113843,0.2484866666666666,0.0033690783441304,0.0386966666666666,0.9456233333333334,0.2484866666666666,discovery/R2
discovery,R2,196,3,0.9456133333333332,0.0008344392661475,0.2507466666666667,0.0035980951750737,0.0365466666666666,0.9456133333333332,0.2507466666666667,discovery/R2
discovery,R2,197,3,0.9457233333333334,0.0005308065142361,0.2537,0.0038114826511477,0.0329133333333333,0.9457233333333334,0.2537,discovery/R2
discovery,R2,198,3,0.9458166666666666,0.0006169999099585,0.2562433333333333,0.0041544059610116,0.0313366666666666,0.9458166666666666,0.2562433333333333,discovery/R2
discovery,R2,199,3,0.9458866666666668,0.0006973441681758,0.2583966666666666,0.0042733775348728,0.0298633333333333,0.9458866666666668,0.2583966666666666,discovery/R2
discovery,R2,200,3,0.9459166666666666,0.0005928649836926,0.26055,0.0044047777091093,0.0264066666666666,0.9459166666666666,0.26055,discovery/R2
discovery,T,1,3,0.8979166666666667,0.0022704527203963,0.25605,0.0037323540382266,0.3881699999999999,0.8979166666666667,0.25605,discovery/T
discovery,T,2,3,0.9126,0.0013056798995159,0.2263366666666666,0.0012976217562226,0.2667066666666666,0.9126,0.2263366666666666,discovery/T
discovery,T,3,3,0.8851800000000001,0.0084419468528691,0.29851,0.0263975011443633,0.2659833333333333,0.8851800000000001,0.29851,discovery/T
discovery,T,4,3,0.8910033333333334,0.0051044642770378,0.27399,0.0103531380106065,0.2847933333333333,0.8910033333333334,0.27399,discovery/T
discovery,T,5,3,0.9062333333333332,0.004360140160846,0.2376,0.0074355407783608,0.2801033333333333,0.9062333333333332,0.2376,discovery/T
discovery,T,6,3,0.90804,0.0022455734234266,0.2400533333333333,0.0050159235329985,0.2713333333333333,0.90804,0.2400533333333333,discovery/T
discovery,T,7,3,0.915,0.000622468205346,0.21894,0.0019177069640589,0.2706633333333333,0.915,0.21894,discovery/T
discovery,T,8,3,0.9195266666666668,0.0009958692462143,0.21406,0.0020868636754709,0.2700499999999999,0.9195266666666668,0.21406,discovery/T
discovery,T,9,3,0.9196366666666668,0.0016785377234035,0.2096133333333333,0.003548430012774,0.2683033333333333,0.9196366666666668,0.2096133333333333,discovery/T
discovery,T,10,3,0.9212066666666666,0.0002763250903474,0.20441,0.0001772004514666,0.2680833333333333,0.9212066666666666,0.20441,discovery/T
discovery,T,11,3,0.9224033333333334,0.0005741273571449,0.2060866666666666,0.001311648665696,0.2666766666666667,0.9224033333333334,0.2060866666666666,discovery/T
